datum,event_code,goldstein_scale,num_sources,geo_country,geo_country_code,geo_lat,geo_long,sourceurls
08-04-18,180,-9,1,"Jerusalem, Israel (general), Israel",IS,31.7667,35.2333,http://hosted2.ap.org/CAANR/0260ea4c3e85456b80715585ba3c7b5b/Article_2018-04-08-ML--Israel-Palestinians/id-eaf51ded7cef46d1b343a66276ebaf55
08-04-18,180,-9,4,Gaza Strip,GZ,31.425074,34.373398,http://hosted2.ap.org/CAANR/0260ea4c3e85456b80715585ba3c7b5b/Article_2018-04-08-ML--Israel-Palestinians/id-eaf51ded7cef46d1b343a66276ebaf55
08-04-18,1821,-9,1,"Warsaw, (PL67), Poland",PL,52.25,21,http://www.business-standard.com/article/beyond-business/surviving-europe-s-20th-century-118040800810_1.html
08-04-18,180,-9,1,Iran,IR,32,53,http://www.jpost.com/International/As-US-intervenes-at-UN-for-Israel-other-world-bodies-enter-the-breach-549187
08-04-18,186,-10,1,Yemen,YM,15.5,47.5,https://www.msn.com/en-us/news/us/tim-cook-and-sergey-brin-met-with-the-saudi-crown-prince-in-silicon-valley/ar-AAvD8T5
08-04-18,180,-9,1,"Washington, District of Columbia, United States",US,38.8951,-77.0364,http://www.jpost.com/International/As-US-intervenes-at-UN-for-Israel-other-world-bodies-enter-the-breach-549187
08-04-18,180,-9,1,"City Of New York, New York, United States",US,40.6638,-73.9385,http://wibx950.com/court-order-halts-parole-of-killer-of-2-nyc-cops-in-1971/
08-04-18,180,-9,1,Iran,IR,32,53,http://www.jpost.com/International/As-US-intervenes-at-UN-for-Israel-other-world-bodies-enter-the-breach-549187
08-04-18,180,-9,1,"Washington, District of Columbia, United States",US,38.8951,-77.0364,http://www.jpost.com/International/As-US-intervenes-at-UN-for-Israel-other-world-bodies-enter-the-breach-549187
08-04-18,1823,-10,1,"Umrala, Gujarat, India",IN,21.8333,71.8167,http://www.dnaindia.com/india/report-in-up-s-kasganj-thakurs-finally-allow-dalit-groom-s-baraat-to-pass-through-their-area-2602521
08-04-18,186,-10,1,"Minnesota, United States",US,45.7326,-93.9196,http://m.startribune.com/minnesota-needs-to-work-to-jump-start-the-next-generation-of-life-science-companies/479027063/
08-04-18,180,-9,1,"Maryland, United States",US,39.0724,-76.7902,https://www.nbcwashington.com/news/local/3-Hospitalized-Many-Injured-After-Inmate-Standoff-at-Juvenile-Facility-479090183.html
08-04-18,180,-9,5,"Frederick County, Maryland, United States",US,39.4668,-77.3997,http://mynorthwest.com/949264/police-respond-to-disturbance-at-juvenile-detention-facility/
08-04-18,1822,-9,1,Israel,IS,31.5,34.75,https://bulawayo24.com/opinion/columnist/132541
08-04-18,1822,-9,1,"Johannesburg, Gauteng, South Africa",SF,-26.2,28.0833,https://bulawayo24.com/opinion/columnist/132541
08-04-18,1822,-9,1,"Johannesburg, Gauteng, South Africa",SF,-26.2,28.0833,https://bulawayo24.com/opinion/columnist/132541
08-04-18,180,-9,4,"Maryland, United States",US,39.0724,-76.7902,http://mynorthwest.com/949264/police-respond-to-disturbance-at-juvenile-detention-facility/
08-04-18,180,-9,1,Indonesia,ID,-5,120,https://www.roadandtrack.com/new-cars/car-technology/a19704909/amphibious-vehicle-belly-flop-ocean/
08-04-18,180,-9,1,Indonesia,ID,-5,120,https://www.roadandtrack.com/new-cars/car-technology/a19704909/amphibious-vehicle-belly-flop-ocean/
08-04-18,180,-9,16,Gaza Strip,GZ,31.425074,34.373398,http://www.wacotrib.com/news/ap_nation/headlines/icc-says-israel-hamas-acts-on-gaza-border-may-be/article_75758924-cb3b-53e5-af79-4e9c9867b2f5.html
08-04-18,180,-9,1,"Tehran, Tehran, Iran",IR,35.75,51.5148,https://en.radiofarda.com/a/iran-tehran-mayor-resignation-rejected/29153001.html
08-04-18,180,-9,1,"Kharj, Saudi Arabia (general), Saudi Arabia",SA,24.1667,47.5,http://english.alarabiya.net/en/variety/2018/04/08/Ethiopian-maid-assaults-toddler-in-Saudi-Kharj-city-forcing-her-into-coma.html
08-04-18,186,-10,1,"Visakhapatnam, Andhra Pradesh, India",IN,17.7,83.3,https://timesofindia.indiatimes.com/india/in-a-first-nia-brands-pakistani-diplomat-wanted/articleshow/63672801.cms
08-04-18,186,-10,1,"Chennai, Tamil Nadu, India",IN,13.0833,80.2833,https://timesofindia.indiatimes.com/india/in-a-first-nia-brands-pakistani-diplomat-wanted/articleshow/63672801.cms
08-04-18,186,-10,1,"Chennai, Tamil Nadu, India",IN,13.0833,80.2833,https://timesofindia.indiatimes.com/india/in-a-first-nia-brands-pakistani-diplomat-wanted/articleshow/63672801.cms
08-04-18,180,-9,1,"Ashland, California, United States",US,37.6947,-122.114,http://www.times-gazette.com/zz/news/20180408/why-bill-cosbys-sex-assault-retrial-wont-be-like-first-one
08-04-18,180,-9,1,"Ashland, California, United States",US,37.6947,-122.114,http://www.times-gazette.com/zz/news/20180408/why-bill-cosbys-sex-assault-retrial-wont-be-like-first-one
08-04-18,182,-9.5,6,"Ohio, United States",US,40.3736,-82.7755,https://www.seattletimes.com/nation-world/police-say-3-women-found-dead-in-ohio-home-suspect-overdose/
08-04-18,182,-9.5,1,Ireland,EI,53,-8,http://www.thejournal.ie/news-fix-sunday-42-3947277-Apr2018/
08-04-18,180,-9,1,"Maryland State Police, Maryland, United States",US,38.5122,-77.0517,https://www.nbcwashington.com/news/local/3-Hospitalized-Many-Injured-After-Inmate-Standoff-at-Juvenile-Facility-479090183.html
08-04-18,180,-9,1,"Ashland, California, United States",US,37.6947,-122.114,http://www.times-gazette.com/zz/news/20180408/why-bill-cosbys-sex-assault-retrial-wont-be-like-first-one
08-04-18,182,-9.5,1,"Dhaka, Dhaka, Bangladesh",BG,23.7231,90.4086,http://thedailynewnation.com/news/170924/shahbagh-turns-into-a-battleground.html
08-04-18,180,-9,1,"Beijing, Beijing, China",CH,39.9289,116.388,http://saudigazette.com.sa/article/532262/World/Asia/China-professor-sacked-after-20-year-old-assault-allegation-goes-viral
08-04-18,186,-10,1,"Zion Baptist Church, Michigan, United States",US,44.7583,-85.6286,https://www.seattlepi.com/local/politics/article/Connelly-Dr-McKinney-regal-civil-rights-12816226.php
08-04-18,182,-9.5,2,"Bradley University, Illinois, United States",US,40.6981,-89.617,http://wgntv.com/2018/04/08/2-dead-1-injured-in-peoria-shooting-including-bradley-student-from-chicago/
08-04-18,180,-9,2,"Maryland, United States",US,39.0724,-76.7902,http://www.mynews13.com/content/news/cfnews13/news/article.html/content/news/articles/ap/2018/04/08/Police_respond_to_disturbance_at_juvenile_detention_facility.html
08-04-18,182,-9.5,1,"Dhaka, Dhaka, Bangladesh",BG,23.7231,90.4086,http://thedailynewnation.com/news/170924/shahbagh-turns-into-a-battleground.html
08-04-18,186,-10,3,"Ghouta, Dimashq, Syria",SY,33.5,36.3833,https://www.brisbanetimes.com.au/world/north-america/in-syria-is-trump-sowing-the-seeds-for-an-islamic-state-resurgence-20180409-p4z8gx.html
08-04-18,186,-10,3,"Tehran, Tehran, Iran",IR,35.75,51.5148,https://www.brisbanetimes.com.au/world/north-america/in-syria-is-trump-sowing-the-seeds-for-an-islamic-state-resurgence-20180409-p4z8gx.html
08-04-18,180,-9,1,"White House, District of Columbia, United States",US,38.8951,-77.0364,http://dailycaller.com/2018/04/08/dems-epa-scott-pruitt/
08-04-18,180,-9,1,"White House, District of Columbia, United States",US,38.8951,-77.0364,http://dailycaller.com/2018/04/08/dems-epa-scott-pruitt/
08-04-18,180,-9,1,"White House, District of Columbia, United States",US,38.8951,-77.0364,http://dailycaller.com/2018/04/08/dems-epa-scott-pruitt/
08-04-18,180,-9,1,"Ridgecrest, California, United States",US,35.6225,-117.671,http://www.ridgecrestca.com/zz/news/20180408/why-bill-cosbys-sex-assault-retrial-wont-be-like-first-one
08-04-18,180,-9,1,"Ridgecrest, California, United States",US,35.6225,-117.671,http://www.ridgecrestca.com/zz/news/20180408/why-bill-cosbys-sex-assault-retrial-wont-be-like-first-one
08-04-18,180,-9,1,"Norristown, Pennsylvania, United States",US,40.1215,-75.3399,http://www.stuttgartdailyleader.com/zz/news/20180408/why-bill-cosbys-sex-assault-retrial-wont-be-like-first-one
08-04-18,182,-9.5,1,"Trump Tower, New York, United States",US,40.7625,-73.9744,http://www.thejournal.ie/news-fix-sunday-42-3947277-Apr2018/
08-04-18,182,-9.5,1,"Trump Tower, New York, United States",US,40.7625,-73.9744,http://www.thejournal.ie/news-fix-sunday-42-3947277-Apr2018/
08-04-18,186,-10,1,"Zion Baptist Church, Michigan, United States",US,44.7583,-85.6286,https://www.seattlepi.com/local/politics/article/Connelly-Dr-McKinney-regal-civil-rights-12816226.php
08-04-18,180,-9,1,"Norristown, Pennsylvania, United States",US,40.1215,-75.3399,http://www.theintell.com/news/20180408/bill-cosbys-sex-assault-retrial-wont-be-like-first-one
08-04-18,180,-9,1,"White House, District of Columbia, United States",US,38.8951,-77.0364,http://dailycaller.com/2018/04/08/dems-epa-scott-pruitt/
08-04-18,180,-9,1,"Florida, United States",US,27.8333,-81.717,http://myfox8.com/2018/04/08/florida-woman-accused-of-assaulting-21-month-old-son-in-north-carolina/
08-04-18,180,-9,1,"North Carolina, United States",US,35.6411,-79.8431,http://myfox8.com/2018/04/08/florida-woman-accused-of-assaulting-21-month-old-son-in-north-carolina/
08-04-18,180,-9,1,"Chennai, Tamil Nadu, India",IN,13.0833,80.2833,https://timesofindia.indiatimes.com/city/chennai/15-vehicles-seized-by-police-go-up-in-flames/articleshow/63661623.cms
08-04-18,1821,-9,2,Syria,SY,35,38,https://www.modernghana.com/news/846388/nurse-in-trouble-following-alleged-rape-of-tourist-at-damong.html
08-04-18,1821,-9,2,Syria,SY,35,38,https://www.modernghana.com/news/846388/nurse-in-trouble-following-alleged-rape-of-tourist-at-damong.html
08-04-18,1821,-9,1,,,0,0,http://www.loopjamaica.com/content/robber-and-would-be-rapist-chopped-death-mob-st-ann
08-04-18,180,-9,1,"Euphrates River, Al Anbar, Iraq",IZ,33.0833,43.4833,https://www.sott.net/article/382293-A-Syrian-gas-attacks-timeline-Notice-the-pattern
08-04-18,182,-9.5,1,Russia,RS,60,100,http://www.easternmirrornagaland.com/nasa-tells-boeing-to-fly-three-people-for-six-months-to-iss/
08-04-18,181,-9,1,"Damascus, Dimashq, Syria",SY,33.5,36.3,https://www.sott.net/article/382293-A-Syrian-gas-attacks-timeline-Notice-the-pattern
08-04-18,181,-9,1,"Damascus, Dimashq, Syria",SY,33.5,36.3,https://www.sott.net/article/382293-A-Syrian-gas-attacks-timeline-Notice-the-pattern
08-04-18,180,-9,1,"Snohomish County Jail, Washington, United States",US,47.977,-122.204,https://www.dailyrecordnews.com/ap_news/washington/man-accused-of-throwing-rocks-on-i/article_ddcbfc1b-4415-5a3a-a3dc-7df6055fe948.html
08-04-18,180,-9,1,"Tal Afar, NinawáZ, Iraq",IZ,36.3791,42.4481,https://www.sott.net/article/382275-Iraq-court-condemns-6-Turkish-women-to-death-for-ISIS-membership
07-04-18,186,-10,1,"Cairo, Al Qahirah, Egypt",EG,30.05,31.25,http://news.kuwaittimes.net/website/special-section-for-asset-accounting/
07-04-18,186,-10,1,"Cairo, Al Qahirah, Egypt",EG,30.05,31.25,http://news.kuwaittimes.net/website/special-section-for-asset-accounting/
07-04-18,186,-10,1,"Cairo, Al Qahirah, Egypt",EG,30.05,31.25,http://news.kuwaittimes.net/website/special-section-for-asset-accounting/
08-04-18,186,-10,1,United Kingdom,UK,54,-4,https://www.telegraph.co.uk/business/2018/04/08/mothercare-becomes-latest-high-street-retailer-weigh-store-closures/
08-04-18,180,-9,2,"Illinois, United States",US,40.3363,-89.0022,https://wdef.com/2018/04/08/police-search-man-accused-killing-3-assault-rifle/
08-04-18,1821,-9,2,"Mangaung, Limpopo, South Africa",SF,-24.6657,30.1493,http://www.ann7.com/two-sentenced-to-life-in-prison-for-rape/
08-04-18,180,-9,2,"Danville, Virginia, United States",US,36.586,-79.395,http://www.greensboro.com/gnr/man-killed-in-danville-officer-involved-shooting/article_515b2dc8-b18c-58c0-a009-6993049f3ded.html
08-04-18,180,-9,1,"Kaole, Lilongwe, Malawi",MI,-14.0333,33.7667,https://www.nyasatimes.com/malawi-police-arrest-teacher-for-suspected-murder-in-chikwawa/
08-04-18,180,-9,1,"Kunwar, Uttar Pradesh, India",IN,25.7,81.2167,https://www.nyoooz.com/news/lucknow/1078493/accusing-bjp-mla-of-sexual-assault-woman-tries-to-selfimmolate-near-cm-yogi-adityanaths-house/
08-04-18,180,-9,1,"Safipur, Uttar Pradesh, India",IN,26.7333,80.35,https://www.nyoooz.com/news/lucknow/1078493/accusing-bjp-mla-of-sexual-assault-woman-tries-to-selfimmolate-near-cm-yogi-adityanaths-house/
08-04-18,180,-9,1,United States,US,39.828175,-98.5795,http://www.atlanticcouncil.org/blogs/new-atlanticist/assad-may-have-just-tested-trump-s-chemical-weapons-red-line
08-04-18,180,-9,2,Israel,IS,31.5,34.75,https://worldisraelnews.com/international-criminal-court-investigates-israel-war-crimes-gaza-border/
08-04-18,180,-9,1,"Kaole, Lilongwe, Malawi",MI,-14.0333,33.7667,https://www.nyasatimes.com/malawi-police-arrest-teacher-for-suspected-murder-in-chikwawa/
08-04-18,180,-9,2,"Norristown, Pennsylvania, United States",US,40.1215,-75.3399,http://www.thehawkeye.com/zz/news/20180408/why-bill-cosbys-sex-assault-retrial-wont-be-like-first-one
08-04-18,180,-9,1,"Danville, Virginia, United States",US,36.586,-79.395,http://www.greensboro.com/gnr/man-killed-in-danville-officer-involved-shooting/article_515b2dc8-b18c-58c0-a009-6993049f3ded.html
08-04-18,181,-9,1,"California, United States",US,36.17,-119.746,http://www.gulf-times.com/story/588240/How-corruption-impedes-universal-health-coverage
08-04-18,180,-9,1,"Virginia, United States",US,37.768,-78.2057,http://www.wdbj7.com/content/news/Man-dies-after-officer-involved-shooting-in-Danville-479090363.html
08-04-18,180,-9,1,"Maryland State Police, Maryland, United States",US,38.5122,-77.0517,http://www.localdvm.com/news/maryland/three-hospitalized-multiple-in-custody-after-disturbance-at-juvenile-facility/1107496169
08-04-18,182,-9.5,1,"Riyadh, Ar Riya?, Saudi Arabia",SA,24.6408,46.7728,http://www.presstv.com/Detail/2018/04/08/557870/iran-saudi-arabia-tehran-zarif
08-04-18,182,-9.5,1,Yemen,YM,15.5,47.5,http://www.presstv.com/Detail/2018/04/08/557870/iran-saudi-arabia-tehran-zarif
08-04-18,180,-9,5,"Ghouta, Dimashq, Syria",SY,33.5,36.3833,http://thechronicleherald.ca/world/1560096-suspected-poison-gas-kills-at-least-40-in-damascus-suburb
08-04-18,186,-10,1,"Toronto, Ontario, Canada",CA,43.6667,-79.4167,https://www.ghanaweb.com/GhanaHomePage/NewsArchive/NPP-Canada-to-ensure-credible-and-transparent-elections-641447
08-04-18,180,-9,1,"Arizona, United States",US,33.7712,-111.388,http://tucson.com/news/world/the-latest-icc-says-israel-hamas-acts-may-be-war/article_7dfa4761-ec28-52f9-9f0a-ce2e254ba6d4.html
08-04-18,180,-9,1,"Arizona, United States",US,33.7712,-111.388,http://tucson.com/news/world/the-latest-icc-says-israel-hamas-acts-may-be-war/article_7dfa4761-ec28-52f9-9f0a-ce2e254ba6d4.html
08-04-18,180,-9,1,"Yreka, California, United States",US,41.7354,-122.634,http://www.siskiyoudaily.com/zz/news/20180408/why-bill-cosbys-sex-assault-retrial-wont-be-like-first-one
08-04-18,180,-9,1,"Yreka, California, United States",US,41.7354,-122.634,http://www.siskiyoudaily.com/zz/news/20180408/why-bill-cosbys-sex-assault-retrial-wont-be-like-first-one
08-04-18,180,-9,1,China,CH,35,105,http://www.cantondailyledger.com/zz/news/20180408/why-bill-cosbys-sex-assault-retrial-wont-be-like-first-one
08-04-18,182,-9.5,4,"Luzerne County, Pennsylvania, United States",US,41.3754,-76.2499,https://www.seattletimes.com/nation-world/2-officers-injured-in-head-on-crash/
08-04-18,180,-9,1,"Danville, Virginia, United States",US,36.586,-79.395,http://www.wdbj7.com/content/news/Man-dies-after-officer-involved-shooting-in-Danville-479090363.html
08-04-18,181,-9,1,"New York, United States",US,42.1497,-74.9384,http://www.pressrepublican.com/news/local_news/molinaro-slaps-cuomo-over-albany-culture-of-corruption/article_51fec737-7ce2-5f55-8bc0-81207cf0353c.html
07-04-18,181,-9,1,"Yerimari Kura, Nigeria (general), Nigeria",NI,11.45,13.6833,http://naija247news.com/2018/04/08/nigerian-troops-rescue-149-hostages-capture-terrorists-in-sustained-operation/
08-04-18,182,-9.5,1,"Culpeper County, Virginia, United States",US,38.5004,-77.9664,http://www.newsplex.com/content/news/Orange-County-man-arrested-for-hitting-Culpeper-deputys-patrol-vehicle-in-wrong-way-crash-479085713.html
08-04-18,182,-9.5,1,"Culpeper County, Virginia, United States",US,38.5004,-77.9664,http://www.newsplex.com/content/news/Orange-County-man-arrested-for-hitting-Culpeper-deputys-patrol-vehicle-in-wrong-way-crash-479085713.html
08-04-18,180,-9,1,"Cambridgeshire, Cambridgeshire, United Kingdom",UK,52.3333,0.083333,https://www.cambridge-news.co.uk/news/cambridge-news/paedophiles-locked-up-cambridgeshire-children-14503999
08-04-18,180,-9,1,Canada,CA,60,-96,http://www.theaurora.ca/news/labrador-city-man-arrested-on-sexual-assault-charge-199697/
08-04-18,180,-9,1,Canada,CA,60,-96,http://www.theaurora.ca/news/labrador-city-man-arrested-on-sexual-assault-charge-199697/
08-04-18,180,-9,1,"Wisbech, Cambridgeshire, United Kingdom",UK,52.6667,0.166667,https://www.cambridge-news.co.uk/news/cambridge-news/paedophiles-locked-up-cambridgeshire-children-14503999
08-04-18,184,-8,1,"Ramat Gan, Tel Aviv, Israel",IS,32.0806,34.8142,http://www.jpost.com/Opinion/April-9-2018-Blasts-BTselem-549183
08-04-18,184,-8,1,"Ministry Of Education, Gaza Strip (general), Gaza Strip",GZ,31.5153,34.4546,http://www.jpost.com/Opinion/April-9-2018-Blasts-BTselem-549183
08-04-18,180,-9,1,"Chatteris, Cambridgeshire, United Kingdom",UK,52.45,0.05,https://www.cambridge-news.co.uk/news/cambridge-news/paedophiles-locked-up-cambridgeshire-children-14503999
08-04-18,1821,-9,1,"Leicestershire, Leicestershire, United Kingdom",UK,52.6649,-1.03489,https://www.thesun.co.uk/news/6002738/colin-pitchfork-murder-released-free-parole-hearing-lynda-mann-dawn-ashworth/
08-04-18,180,-9,1,,,0,0,https://kashmirreader.com/2018/04/09/a-year-of-fear-for-human-shield-farooq-dar/
08-04-18,180,-9,1,"Dublin, Dublin, Ireland",EI,53.3331,-6.24889,http://www.thejournal.ie/disclosures-tribunal-mcguinness-3937049-Apr2018/
08-04-18,180,-9,1,"London, London, City of, United Kingdom",UK,51.5,-0.116667,http://www.nme.com/news/music/arcade-fires-win-butler-surprised-manchester-clubbers-last-night-2286041
08-04-18,180,-9,1,"London, London, City of, United Kingdom",UK,51.5,-0.116667,http://www.nme.com/news/music/arcade-fires-win-butler-surprised-manchester-clubbers-last-night-2286041
08-04-18,1821,-9,1,"Alaska, United States",US,61.385,-152.268,https://www.adn.com/opinions/2018/04/08/open-eyes-and-economic-analysis-needed-for-a-comprehensive-alaska-fiscal-solution/
08-04-18,180,-9,3,Gaza Strip,GZ,31.425074,34.373398,http://www.courant.com/nation-world/ct-gaza-war-crimes-20180408-story.html
08-04-18,180,-9,3,Israel,IS,31.5,34.75,http://www.courant.com/nation-world/ct-gaza-war-crimes-20180408-story.html
08-04-18,180,-9,1,,,0,0,https://kashmirreader.com/2018/04/09/a-year-of-fear-for-human-shield-farooq-dar/
08-04-18,186,-10,1,Nigeria,NI,10,8,http://www.thedaonline.com/columns/trump-addresses-th-anniversary-of-mlk-assassination/article_2080c5b2-3b58-11e8-b407-933809162fa2.html
08-04-18,186,-10,1,"California, United States",US,36.17,-119.746,http://www.thecoastnews.com/legal-notices-april-6-2018/
08-04-18,186,-10,1,"Chicago, Illinois, United States",US,41.85,-87.6501,http://www.thecoastnews.com/legal-notices-april-6-2018/
08-04-18,180,-9,1,"Philadelphia, Pennsylvania, United States",US,39.9523,-75.1638,http://www.bostonglobe.com/news/nation/2018/04/08/bill-cosby-sex-assault-retrial-won-like-first-one/A5rgfsalCDghZyK4tQs53H/story.html
08-04-18,180,-9,1,"Jerusalem, Israel (general), Israel",IS,31.7667,35.2333,http://www.bostonglobe.com/news/world/2018/04/08/icc-says-israel-hamas-acts-gaza-border-may-war-crimes/0BQvFVUe3Swg7mXmtQ7AgI/story.html
08-04-18,180,-9,1,"Rafah, Gaza Strip (general), Gaza Strip",GZ,31.3292,34.2311,http://www.bostonglobe.com/news/world/2018/04/08/icc-says-israel-hamas-acts-gaza-border-may-war-crimes/0BQvFVUe3Swg7mXmtQ7AgI/story.html
08-04-18,180,-9,1,"Philadelphia, Pennsylvania, United States",US,39.9523,-75.1638,http://www.bostonglobe.com/news/nation/2018/04/08/bill-cosby-sex-assault-retrial-won-like-first-one/A5rgfsalCDghZyK4tQs53H/story.html
08-04-18,180,-9,1,"Norristown, Pennsylvania, United States",US,40.1215,-75.3399,http://www.bostonglobe.com/news/nation/2018/04/08/bill-cosby-sex-assault-retrial-won-like-first-one/A5rgfsalCDghZyK4tQs53H/story.html
08-04-18,181,-9,1,,,0,0,https://www.news24.com/SouthAfrica/News/limpopo-traffic-officer-shot-wounded-after-being-abducted-20180408
08-04-18,182,-9.5,1,"Santo Tomas, Pampanga, Philippines",RP,14.9483,120.623,https://www.saipantribune.com/index.php/31-new-firefighters-join-dfems/
08-04-18,182,-9.5,1,Congo,CF,-1,15,https://www.channelstv.com/2018/04/08/suspected-gunmen-kill-catholic-priest-in-drc/
08-04-18,180,-9,1,"Dubai, Dubayy, United Arab Emirates",AE,25.2522,55.28,http://gulfnews.com/news/uae/courts/student-accused-of-assaulting-policeman-after-car-chase-1.2201906
08-04-18,180,-9,1,"Euless, Texas, United States",US,32.8371,-97.082,http://www.star-telegram.com/news/local/community/fort-worth/article208282489.html
08-04-18,186,-10,1,"Al-Ula, Saudi Arabia (general), Saudi Arabia",SA,26.6085,37.9232,http://www.arabnews.com/node/1281161/saudi-arabia
08-04-18,182,-9.5,1,"Nablus, West Bank (general), West Bank",WE,32.2199,35.2636,https://forward.com/fast-forward/398329/palestinian-assailant-shot-in-head-by-israeli-civilian-in-west-bank/
08-04-18,182,-9.5,1,"Nablus, West Bank (general), West Bank",WE,32.2199,35.2636,https://forward.com/fast-forward/398329/palestinian-assailant-shot-in-head-by-israeli-civilian-in-west-bank/
08-04-18,182,-9.5,1,,,0,0,http://www.ifp.co.in/page/items/48150/bomb-explodes-at-power-substation/
08-04-18,180,-9,1,Netherlands,NL,52.5,5.75,http://www.hollandsentinel.com/zz/news/20180408/why-bill-cosbys-sex-assault-retrial-wont-be-like-first-one
08-04-18,182,-9.5,1,"Balochistan, Balochistan, Pakistan",PK,28.4785,65.6436,https://dailytimes.com.pk/225555/the-story-of-pakistans-m8-motorway/
08-04-18,182,-9.5,1,India,IN,20,77,https://dailytimes.com.pk/225555/the-story-of-pakistans-m8-motorway/
08-04-18,182,-9.5,1,"Balochistan, Balochistan, Pakistan",PK,28.4785,65.6436,https://dailytimes.com.pk/225555/the-story-of-pakistans-m8-motorway/
08-04-18,180,-9,5,"Khan Shaykhun, Idlib, Syria",SY,35.4406,36.65,http://www.cbs19.tv/article/news/nation-now/children-are-dying-before-our-eyes-images-from-suspected-syrian-gas-attack-again-tell-the-story/465-a4582a5f-5244-4d32-ba6b-531d77bf92e6
08-04-18,180,-9,1,"Middlesex, Pennsylvania, United States",US,40.2345,-77.1361,http://www.poconorecord.com/news/20180408/pocono-police-and-court-blotter-monday-april-8-2018
08-04-18,180,-9,1,"Smithfield, Pennsylvania, United States",US,39.8031,-79.8078,http://www.poconorecord.com/news/20180408/pocono-police-and-court-blotter-monday-april-8-2018
08-04-18,180,-9,1,"Stroudsburg, Pennsylvania, United States",US,40.9868,-75.1946,http://www.poconorecord.com/news/20180408/pocono-police-and-court-blotter-monday-april-8-2018
08-04-18,180,-9,1,"Tobyhanna, Pennsylvania, United States",US,41.177,-75.418,http://www.poconorecord.com/news/20180408/pocono-police-and-court-blotter-monday-april-8-2018
08-04-18,180,-9,1,"Tunkhannock, Pennsylvania, United States",US,41.5387,-75.9466,http://www.poconorecord.com/news/20180408/pocono-police-and-court-blotter-monday-april-8-2018
08-04-18,180,-9,1,"Euless, Texas, United States",US,32.8371,-97.082,http://www.star-telegram.com/news/local/community/fort-worth/article208282489.html
08-04-18,180,-9,1,Netherlands,NL,52.5,5.75,http://www.hollandsentinel.com/zz/news/20180408/why-bill-cosbys-sex-assault-retrial-wont-be-like-first-one
08-04-18,1821,-9,1,"Kiambu, Central, Kenya",KE,-1.16667,36.8333,https://www.the-star.co.ke/news/2018/04/09/two-arrested-for-robbery-and-rape-in-kiambu_c1740488
08-04-18,180,-9,1,Pakistan,PK,30,70,https://dailytimes.com.pk/225573/medias-crime-against-democracy/
08-04-18,180,-9,1,"Wajir, North-Eastern, Kenya",KE,1.7471,40.0573,https://www.the-star.co.ke/news/2018/04/09/teachers-exodus-aids-al-shabaab_c1740551
08-04-18,1822,-9,1,"Paris, France (general), France",FR,48.8667,2.33333,https://www.meforum.org/islamist-watch/articles/2018/france-soon-with-no-jews
08-04-18,1822,-9,1,"Paris, France (general), France",FR,48.8667,2.33333,https://www.meforum.org/islamist-watch/articles/2018/france-soon-with-no-jews
08-04-18,182,-9.5,1,"London, London, City of, United Kingdom",UK,51.5,-0.116667,https://www.mirror.co.uk/news/uk-news/linda-robson-its-10-years-12327624
08-04-18,180,-9,5,"Whitstable, Kent, United Kingdom",UK,51.35,1.1,http://www.digitaljournal.com/news/world/boat-set-alight-as-uk-fishermen-hold-anti-eu-protests/article/519347
08-04-18,186,-10,1,"Kansas, United States",US,38.5111,-96.8005,http://fox4kc.com/2018/04/08/writer-with-the-call-recalls-kc-riots-and-the-one-good-thing-that-may-have-come-out-of-it/
08-04-18,180,-9,1,"Athens, AttikíR, Greece",GR,37.9833,23.7333,http://www.onlineathens.com/zz/news/20180408/why-bill-cosbys-sex-assault-retrial-wont-be-like-first-one
08-04-18,182,-9.5,1,"Dallas, Texas, United States",US,32.7831,-96.8067,http://www.cbs7.com/content/news/Five-people-hurt-after-SUV-crashes-into-Texas-home-causes-explosion--479091383.html
08-04-18,180,-9,1,"Athens, AttikíR, Greece",GR,37.9833,23.7333,http://www.onlineathens.com/zz/news/20180408/why-bill-cosbys-sex-assault-retrial-wont-be-like-first-one
08-04-18,186,-10,4,Russia,RS,60,100,https://www.businessinsider.com.au/trump-calls-out-putin-syria-chemical-attack-what-happens-next-2018-4
08-04-18,186,-10,3,France,FR,46,2,https://www.businessinsider.com.au/trump-calls-out-putin-syria-chemical-attack-what-happens-next-2018-4
08-04-18,182,-9.5,1,,,0,0,http://siouxlandnews.com/news/local/one-in-custody-after-fatal-stabbing-on-sioux-citys-westside
08-04-18,182,-9.5,1,"Moscow, Moskva, Russia",RS,55.7522,37.6156,http://slinkingtowardretirement.com/?p=285032
08-04-18,180,-9,1,"Hadapsar, Maharashtra, India",IN,18.5167,73.9167,http://indianexpress.com/article/cities/pune/policemen-attacked-in-pune-5129405/
08-04-18,180,-9,1,"Somaliland, Somalia (general), Somalia",SO,9,46,http://www.somalilandsun.com/2018/04/08/somalilandpuntland-puts-lives-of-kidnapped-youths-in-peril/
08-04-18,180,-9,1,"Somaliland, Somalia (general), Somalia",SO,9,46,http://www.somalilandsun.com/2018/04/08/somalilandpuntland-puts-lives-of-kidnapped-youths-in-peril/
08-04-18,180,-9,1,"Burao, Togdheer, Somalia",SO,9.52213,45.5336,http://www.somalilandsun.com/2018/04/08/somalilandpuntland-puts-lives-of-kidnapped-youths-in-peril/
